SYMBOL,INTERVAL,DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
HDFC.NS,D,2000-07-13,50.500001,51.000001,48.650001,48.765001,273909.995918
HDFC.NS,D,2000-07-14,48.895001,49.200001,47.505001,47.855001,546639.991854
HDFC.NS,D,2000-07-17,48.000001,48.900001,47.500001,48.095001,751049.988808
HDFC.NS,D,2000-07-18,48.100001,48.800001,47.225001,47.555001000000004,905029.986514
HDFC.NS,D,2000-07-19,47.990001,47.990001,46.300001,47.530001,630609.9906029999
HDFC.NS,D,2000-07-20,48.000001,52.120001,48.000001,51.165001000000004,3674709.945243
HDFC.NS,D,2000-07-21,51.800001,53.500001,50.200001,50.925001,1277079.9809700001
HDFC.NS,D,2000-07-24,50.465001,50.995001,49.750001,50.100001,2101299.968688
HDFC.NS,D,2000-07-25,50.100001,50.300001,48.500001,49.840001,1155529.982781
HDFC.NS,D,2000-07-26,49.800001,50.500001,49.300001,49.975001,643739.990408
HDFC.NS,D,2000-07-27,49.500001,50.300001,49.000001,50.030001,440939.993429
HDFC.NS,D,2000-07-28,50.000001,50.450001,49.660001,50.005001,504449.992483
HDFC.NS,D,2000-07-31,49.830001,51.100001,49.830001,50.590001,941799.985966
HDFC.NS,D,2000-08-01,50.700001,51.000001,49.725001,49.930001000000004,525519.992169
HDFC.NS,D,2000-08-02,49.600001,50.265001,48.150001,49.175001,409949.993891
HDFC.NS,D,2000-08-03,48.820001,49.150001,48.425001,48.915001000000004,248419.996298
HDFC.NS,D,2000-08-04,48.800001,50.950001,48.500001,50.315001,713059.989375
HDFC.NS,D,2000-08-07,50.270001,50.490001,49.860001000000004,50.275001,365879.994548
HDFC.NS,D,2000-08-08,50.100001,50.900001,49.905001,50.555001000000004,565709.99157
HDFC.NS,D,2000-08-09,50.600001,50.800001,48.300001,49.355001,2667989.960244
HDFC.NS,D,2000-08-10,49.400001,50.190001,48.800001,49.605001,761369.988655
HDFC.NS,D,2000-08-11,49.900001,50.600001,49.125001,50.495001,675469.9899350001
HDFC.NS,D,2000-08-14,50.100001,50.500001,49.600001,50.315001,1415959.978901
HDFC.NS,D,2000-08-16,50.590001,52.900001,49.100001,52.280001,2741439.9591490002
HDFC.NS,D,2000-08-17,52.210001,52.550001,51.100001,51.300001,906739.9864889999
HDFC.NS,D,2000-08-18,51.200001,51.200001,49.800001,50.110001000000004,1512619.97746
HDFC.NS,D,2000-08-21,50.250001,50.500001,48.000001,49.040001000000004,2020189.9698970001
HDFC.NS,D,2000-08-22,48.150001,49.200001,48.150001,48.290001000000004,685009.989793
HDFC.NS,D,2000-08-23,48.800001,49.450001,48.610001000000004,48.960001,381239.994319
HDFC.NS,D,2000-08-24,49.400001,50.000001,49.000001,49.535001,553129.991758
HDFC.NS,D,2000-08-25,49.400001,50.300001,49.360001000000004,50.050001,515339.992321
HDFC.NS,D,2000-08-28,49.900001,50.500001,49.670001,50.070001,261729.9961
HDFC.NS,D,2000-08-29,50.000001,50.800001,49.765001,50.500001,427359.993632
HDFC.NS,D,2000-08-30,50.565001,52.460001,50.550001,52.015001,1572519.976568
HDFC.NS,D,2000-08-31,51.800001,52.685001,51.300001,52.405001,893019.9866930001
HDFC.NS,D,2000-09-04,52.800001,53.000001,52.100001,52.825001,610439.990904
HDFC.NS,D,2000-09-05,52.820001,54.800001,52.350001,54.460001,1252969.981329
HDFC.NS,D,2000-09-06,54.000001,54.190001,53.050001,53.995001,801829.9880520001
HDFC.NS,D,2000-09-07,53.200001,54.600001,53.200001,53.430001000000004,370909.994473
HDFC.NS,D,2000-09-08,54.590001,54.590001,52.815001,53.220001,483379.99279700004
HDFC.NS,D,2000-09-11,53.500001,54.000001,52.510001,52.945001,442979.99339899997
HDFC.NS,D,2000-09-12,52.500001,52.500001,51.570001,52.065001,850409.987328
HDFC.NS,D,2000-09-13,51.700001,51.795001,50.400001,50.600001,240829.996411
HDFC.NS,D,2000-09-14,50.700001,51.600001,50.400001,51.355001,743079.9889270001
HDFC.NS,D,2000-09-15,51.400001,51.500001,50.500001,50.750001,163939.997557
HDFC.NS,D,2000-09-18,50.135001,50.500001,49.130001,49.955001,311909.995352
HDFC.NS,D,2000-09-19,49.500001,50.600001,49.500001,50.205001,822149.987749
HDFC.NS,D,2000-09-20,51.500001,51.500001,49.500001,50.000001,933439.986091
HDFC.NS,D,2000-09-21,50.490001,51.500001,49.600001,49.970001,90339.998654
HDFC.NS,D,2000-09-22,49.600001,49.600001,46.000001,48.100001,932829.9861
HDFC.NS,D,2000-09-25,47.700001,48.200001,47.110001000000004,47.495001,588139.991236
HDFC.NS,D,2000-09-26,46.505001,47.400001,43.880001,44.515001,932809.9861
HDFC.NS,D,2000-09-27,44.700001,44.700001,41.100001,42.655001,1974959.970571
HDFC.NS,D,2000-09-28,43.000001,45.515001,42.500001,44.105001,1377579.979472
HDFC.NS,D,2000-09-29,44.485001000000004,44.590001,43.200001,43.785001,516419.992305
HDFC.NS,D,2000-10-03,43.700001,44.190001,43.000001,43.390001,513369.99235
HDFC.NS,D,2000-10-04,44.000001,44.800001,43.700001,43.900001,429979.99359300005
HDFC.NS,D,2000-10-05,44.275001,44.300001,43.800001,43.900001,185869.99723
HDFC.NS,D,2000-10-06,44.100001,45.100001,43.425001,44.945001,328169.99511
HDFC.NS,D,2000-10-09,44.600001,45.290001000000004,44.300001,44.925001,263579.99607199995
HDFC.NS,D,2000-10-10,44.800001,45.875001,44.800001,45.595001,311689.995355
HDFC.NS,D,2000-10-11,45.000001,45.500001,44.005001,44.860001000000004,270829.995964
HDFC.NS,D,2000-10-12,44.500001,45.125001,44.105001,44.965001,137899.997945
HDFC.NS,D,2000-10-13,44.500001,45.400001,44.250001,45.000001,334419.995017
HDFC.NS,D,2000-10-16,45.390001,46.990001,42.700001,45.085001,735209.9890449999
HDFC.NS,D,2000-10-17,44.405001,46.500001,43.500001,45.880001,459169.993158
HDFC.NS,D,2000-10-18,46.100001,46.455001,44.010001,45.875001,702599.98953
HDFC.NS,D,2000-10-19,45.670001,48.000001,45.315001,47.740001,622589.9907229999
HDFC.NS,D,2000-10-20,48.500001,48.800001,46.500001,46.975001,449839.993297
HDFC.NS,D,2000-10-23,46.900001,47.200001,46.310001,46.465001,456109.993203
HDFC.NS,D,2000-10-24,46.200001,46.700001,45.310001,45.735001000000004,429669.993597
HDFC.NS,D,2000-10-25,45.800001,46.480001,45.700001,46.220001,542709.991913
HDFC.NS,D,2000-10-26,46.500001,46.890001,45.755001,46.130001,71089.998941
HDFC.NS,D,2000-10-27,45.800001,46.800001,45.800001,46.410001,101089.998494
HDFC.NS,D,2000-10-30,46.200001,47.280001,45.500001,47.145001,265579.99604299996
HDFC.NS,D,2000-10-31,46.900001,47.300001,46.610001000000004,47.025001,416759.99379000004
HDFC.NS,D,2000-11-01,47.770001,48.490001,46.615001,48.000001,569089.9915199999
HDFC.NS,D,2000-11-02,47.100001,49.550001,47.100001,48.985001000000004,798889.988096
HDFC.NS,D,2000-11-03,48.900001,50.000001,48.300001,48.850001,429729.993597
HDFC.NS,D,2000-11-06,48.500001,49.600001,48.210001,48.290001000000004,113439.99831
HDFC.NS,D,2000-11-07,48.205001,48.990001,48.030001,48.560001,226899.996619
HDFC.NS,D,2000-11-08,48.600001,50.000001,48.600001,48.900001,284209.995765
HDFC.NS,D,2000-11-09,48.790001000000004,48.975001,48.430001000000004,48.820001,145709.997829
HDFC.NS,D,2000-11-10,48.980001,50.290001000000004,48.560001,49.685001,981079.985381
HDFC.NS,D,2000-11-13,49.500001,51.500001,49.005001,50.805001000000004,767069.9885699999
HDFC.NS,D,2000-11-14,50.950001,51.800001,49.500001,49.680001000000004,1051409.984333
HDFC.NS,D,2000-11-15,50.800001,50.800001,49.110001000000004,50.040001000000004,956769.985743
HDFC.NS,D,2000-11-16,49.900001,50.350001,49.255001,49.465001,387219.99423
HDFC.NS,D,2000-11-17,49.100001,49.200001,48.660001,48.920001,514889.99232799996
HDFC.NS,D,2000-11-20,48.400001,48.700001,47.500001,47.735001000000004,641709.9904380001
HDFC.NS,D,2000-11-21,47.800001,48.200001,47.100001,47.725001,554429.991738
HDFC.NS,D,2000-11-22,47.635001,47.900001,47.200001,47.415001000000004,415429.99381
HDFC.NS,D,2000-11-23,47.105001,49.000001,47.010001,48.550001,576439.99141
HDFC.NS,D,2000-11-24,49.150001,51.840001,48.350001,50.940001,2022809.9698580003
HDFC.NS,D,2000-11-27,51.100001,54.290001000000004,50.355001,52.510001,1099309.983619
HDFC.NS,D,2000-11-28,52.885001,53.200001,51.910001,52.800001,596809.9911069999
HDFC.NS,D,2000-11-29,52.200001,52.690001,51.700001,52.465001,581589.991334
HDFC.NS,D,2000-11-30,52.900001,53.580001,52.200001,52.920001,593079.991162
HDFC.NS,D,2000-12-01,52.555001000000004,52.800001,51.505001,51.950001,431579.993569
HDFC.NS,D,2000-12-04,52.000001,52.500001,52.000001,52.340001,317559.995268
HDFC.NS,D,2000-12-05,52.300001,52.800001,52.100001,52.255001,665999.990076
HDFC.NS,D,2000-12-06,53.000001,53.305001000000004,52.505001,53.075001,814099.987869
HDFC.NS,D,2000-12-07,52.800001,54.500001,52.500001,53.530001,1053079.984308
HDFC.NS,D,2000-12-08,53.700001,54.890001,53.350001,54.670001,957179.9857370001
HDFC.NS,D,2000-12-11,55.000001,55.790001000000004,54.000001,55.560001,1426829.978739
HDFC.NS,D,2000-12-12,55.600001,56.490001,55.430001000000004,56.155001,819109.987794
HDFC.NS,D,2000-12-13,56.500001,56.500001,55.200001,55.535001,512109.992369
HDFC.NS,D,2000-12-14,55.500001,55.985001000000004,55.150001,55.330001,426519.99364400003
HDFC.NS,D,2000-12-15,55.700001,56.500001,54.010001,56.045001,1240069.981522
HDFC.NS,D,2000-12-18,55.500001,55.900001,54.900001,55.530001,1148609.982884
HDFC.NS,D,2000-12-19,55.600001,56.000001,55.100001,55.650001,791099.988212
HDFC.NS,D,2000-12-20,55.550001,55.695001,54.910001,55.475001,936639.986043
HDFC.NS,D,2000-12-21,55.050001,55.300001,53.905001,54.505001,1080569.9838979999
HDFC.NS,D,2000-12-22,55.000001,55.300001,54.515001,54.930001000000004,459869.99314700003
HDFC.NS,D,2000-12-26,55.500001,56.000001,54.000001,54.275001,683879.989809
HDFC.NS,D,2000-12-27,53.510001,54.000001,53.010001,53.660001,298219.995556
HDFC.NS,D,2000-12-28,53.325001,54.300001,53.000001,53.870001,363219.994588
HDFC.NS,D,2000-12-29,54.400001,54.400001,53.710001,54.180001000000004,279359.99583699997
HDFC.NS,D,2001-01-01,53.810001,54.390001,53.615001,53.825001,110019.99836099999
HDFC.NS,D,2001-01-02,53.610001000000004,54.490001,53.510001,54.215001,481419.99282600003
HDFC.NS,D,2001-01-03,54.100001,55.485001000000004,54.000001,55.215001,836289.987538
HDFC.NS,D,2001-01-04,56.000001,56.800001,54.700001,55.060001,709969.989421
HDFC.NS,D,2001-01-05,55.500001,58.900001,55.500001,58.330001,3348549.950103
HDFC.NS,D,2001-01-08,58.380001,59.900001,58.000001,58.935001,1344309.979968
HDFC.NS,D,2001-01-09,58.900001,59.900001,58.510001,59.560001,1280019.980926
HDFC.NS,D,2001-01-10,58.900001,59.500001,56.005001,57.245001,1747249.973964
HDFC.NS,D,2001-01-11,56.510001,56.510001,54.800001,55.115001,877649.986922
HDFC.NS,D,2001-01-12,55.500001,56.200001,54.505001,54.785001,818249.9878069999
HDFC.NS,D,2001-01-15,55.000001,55.260001,53.450001,53.635001,295389.995598
HDFC.NS,D,2001-01-16,53.200001,54.500001,52.500001,52.935001,429009.99360700004
HDFC.NS,D,2001-01-17,54.200001,54.280001,53.000001,53.155001,580829.991345
HDFC.NS,D,2001-01-18,52.600001,54.100001,52.600001,52.990001,473709.992941
HDFC.NS,D,2001-01-19,53.000001,53.800001,51.000001,51.500001,1382739.9793959998
HDFC.NS,D,2001-01-22,52.100001,52.375001,50.000001,50.550001,1101439.983587
HDFC.NS,D,2001-01-23,50.000001,51.520001,49.310001,49.550001,776359.988431
HDFC.NS,D,2001-01-24,50.500001,52.390001,50.100001,51.385001,1409699.978994
HDFC.NS,D,2001-01-25,51.980001,55.400001,51.890001,54.525001,2031179.9697330003
HDFC.NS,D,2001-01-29,53.250001,58.890001,50.615001,58.220001,3795269.943446
HDFC.NS,D,2001-01-30,58.500001,59.200001,55.110001000000004,55.890001,1983869.970438
HDFC.NS,D,2001-01-31,55.500001,57.700001,55.300001,55.485001000000004,1190809.982256
HDFC.NS,D,2001-02-01,54.700001,56.300001,54.500001,55.515001,737149.989016
HDFC.NS,D,2001-02-02,55.300001,58.000001,55.300001,57.385001,1898669.9717080002
HDFC.NS,D,2001-02-05,57.500001,58.290001000000004,55.380001,55.865001,1214429.981904
HDFC.NS,D,2001-02-06,55.565001,57.000001,55.125001,55.455001,939339.986003
HDFC.NS,D,2001-02-07,56.300001,56.800001,55.600001,55.845001,643309.990414
HDFC.NS,D,2001-02-08,56.275001,58.300001,56.275001,57.325001,1827439.9727689999
HDFC.NS,D,2001-02-09,57.800001,60.500001,57.790001000000004,59.305001000000004,3965739.940906
HDFC.NS,D,2001-02-12,59.700001,60.000001,57.500001,57.875001,1316819.980378
HDFC.NS,D,2001-02-13,58.000001,58.200001,57.150001,57.475001,854379.9872689999
HDFC.NS,D,2001-02-14,57.200001,57.900001,57.025001,57.110001000000004,342529.994896
HDFC.NS,D,2001-02-15,57.400001,58.780001,57.105001,57.435001,855859.987247
HDFC.NS,D,2001-02-16,58.400001,58.400001,56.500001,56.740001,777729.988411
HDFC.NS,D,2001-02-19,57.475001,57.900001,56.620001,57.770001,581259.9913390001
HDFC.NS,D,2001-02-20,57.800001,57.800001,56.650001,56.860001000000004,618539.990783
HDFC.NS,D,2001-02-21,57.050001,57.400001,56.330001,56.790001000000004,392909.994145
HDFC.NS,D,2001-02-22,57.000001,57.200001,54.000001,56.280001,749809.988827
HDFC.NS,D,2001-02-23,56.100001,57.175001,55.110001000000004,55.560001,634439.990546
HDFC.NS,D,2001-02-26,56.400001,57.580001,55.720001,56.970001,776209.988434
HDFC.NS,D,2001-02-27,57.400001,59.700001,57.400001,59.130001,1927789.9712740001
HDFC.NS,D,2001-02-28,59.700001,62.100001,58.675001,59.350001,7308189.891099
HDFC.NS,D,2001-03-01,60.475001,60.900001,58.605001,59.850001,3468219.948319
HDFC.NS,D,2001-03-02,60.500001,60.800001,55.300001,55.610001000000004,2408839.964105
HDFC.NS,D,2001-03-05,55.510001,57.400001,51.640001,52.615001,2452809.96345
HDFC.NS,D,2001-03-07,54.900001,55.000001,53.000001,54.405001,1049119.984367
HDFC.NS,D,2001-03-08,54.800001,54.800001,53.700001,54.080001,618619.990782
HDFC.NS,D,2001-03-09,53.110001000000004,55.000001,51.130001,54.035001,833989.9875729999
HDFC.NS,D,2001-03-12,54.025001,55.900001,54.000001,54.505001,931679.986117
HDFC.NS,D,2001-03-13,53.505001,55.300001,53.000001,54.600001,1463509.978192
HDFC.NS,D,2001-03-14,51.100001,60.320001,51.100001,59.400001,814589.987862
HDFC.NS,D,2001-03-15,59.000001,60.000001,56.225001,57.270001,373229.994438
HDFC.NS,D,2001-03-16,56.600001,58.800001,56.000001,57.185001,447949.993325
HDFC.NS,D,2001-03-19,57.200001,57.400001,56.400001,56.945001,151459.997743
HDFC.NS,D,2001-03-20,56.950001,56.950001,55.400001,55.680001000000004,247289.996315
HDFC.NS,D,2001-03-21,55.650001,57.990001,54.850001,56.880001,321559.995208
HDFC.NS,D,2001-03-22,57.200001,58.900001,57.200001,58.640001,592289.991174
HDFC.NS,D,2001-03-23,58.600001,59.000001,58.400001,58.620001,683869.98981
HDFC.NS,D,2001-03-26,58.400001,58.600001,57.500001,57.885001,139559.99792
HDFC.NS,D,2001-03-27,58.000001,58.900001,57.800001,58.670001,219799.996725
HDFC.NS,D,2001-03-28,58.800001,59.190001,57.255001,57.425001,107229.998402
HDFC.NS,D,2001-03-29,57.000001,57.490001,56.325001,56.720001,156149.997673
HDFC.NS,D,2001-03-30,56.900001,56.900001,54.105001,54.640001,355109.994708
HDFC.NS,D,2001-04-02,54.100001,57.400001,52.000001,56.840001,902809.9865469999
HDFC.NS,D,2001-04-03,56.300001,58.690001,56.300001,57.835001,596919.991105
HDFC.NS,D,2001-04-04,57.000001,57.400001,55.520001,56.045001,136319.99796900002
HDFC.NS,D,2001-04-06,57.000001,58.000001,55.800001,56.045001,147879.997796
HDFC.NS,D,2001-04-09,56.000001,56.350001,55.005001,55.260001,89449.99866699999
HDFC.NS,D,2001-04-10,55.400001,56.050001,54.750001,55.020001,176169.997375
HDFC.NS,D,2001-04-11,55.800001,55.800001,54.120001,55.135001,203869.99696199998
HDFC.NS,D,2001-04-12,54.300001,57.500001,53.910001,55.525001,869839.9870379999
HDFC.NS,D,2001-04-16,55.800001,58.780001,55.400001,58.500001,691129.989701
HDFC.NS,D,2001-04-17,58.600001,60.000001,58.600001,59.495001,701399.9895479999
HDFC.NS,D,2001-04-18,57.600001,59.500001,57.170001,57.695001,297179.995572
HDFC.NS,D,2001-04-19,58.500001,59.000001,56.425001,57.120001,269709.995981
HDFC.NS,D,2001-04-20,57.005001,57.990001,53.510001,56.955001,139289.997924
HDFC.NS,D,2001-04-23,57.200001,58.600001,57.200001,58.350001,352229.994751
HDFC.NS,D,2001-04-24,58.300001,59.300001,58.250001,58.940001,334649.99501300004
HDFC.NS,D,2001-04-25,58.800001,60.000001,58.400001,59.680001000000004,591169.991191
HDFC.NS,D,2001-04-26,59.900001,59.925001,58.500001,58.720001,138649.99793399998
HDFC.NS,D,2001-04-27,58.300001,58.700001,57.000001,58.120001,213589.996817
HDFC.NS,D,2001-04-30,58.500001,58.910001,57.200001,57.400001,195139.997092
HDFC.NS,D,2001-05-02,57.500001,59.200001,55.550001,58.955001,343359.99488400004
HDFC.NS,D,2001-05-03,59.000001,59.500001,58.510001,59.295001,642409.9904270001
HDFC.NS,D,2001-05-04,59.110001000000004,61.000001,59.000001,60.445001,1335129.9801049998
HDFC.NS,D,2001-05-07,60.500001,62.100001,60.500001,61.175001,763709.98862
HDFC.NS,D,2001-05-08,61.000001,62.200001,60.200001,60.885001,1427269.9787319999
HDFC.NS,D,2001-05-09,61.335001,61.900001,59.000001,59.105001,480179.992845
HDFC.NS,D,2001-05-10,58.900001,60.000001,58.900001,59.105001,138159.997941
HDFC.NS,D,2001-05-11,58.985001000000004,59.600001,58.500001,58.885001,175809.99738
HDFC.NS,D,2001-05-14,58.600001,59.500001,58.490001,59.010001,216239.99677800003
HDFC.NS,D,2001-05-15,58.310001,60.060001,56.300001,59.455001,328349.995107
HDFC.NS,D,2001-05-16,59.900001,61.400001,59.710001,60.915001000000004,616419.9908149999
HDFC.NS,D,2001-05-17,61.700001,68.000001,61.700001,67.14500100000001,8420469.874525
HDFC.NS,D,2001-05-18,67.50500100000001,70.200001,65.300001,66.010001,3946969.941186
HDFC.NS,D,2001-05-21,65.560001,66.900001,64.600001,65.125001,742859.988931
HDFC.NS,D,2001-05-22,66.100001,66.195001,63.700001,64.110001,1909639.9715439999
HDFC.NS,D,2001-05-23,64.400001,65.100001,64.300001,64.995001,1463899.9781860001
HDFC.NS,D,2001-05-24,65.290001,66.400001,65.250001,66.010001,2887419.956974
HDFC.NS,D,2001-05-25,66.400001,66.500001,65.510001,66.015001,1526999.977246
HDFC.NS,D,2001-05-28,66.00500100000001,66.800001,65.600001,66.465001,2108689.968578
HDFC.NS,D,2001-05-29,66.500001,68.400001,66.500001,67.400001,2338349.965156
HDFC.NS,D,2001-05-30,66.260001,67.500001,66.260001,67.215001,308509.99540300004
HDFC.NS,D,2001-05-31,67.000001,67.700001,66.000001,66.310001,275559.995894
HDFC.NS,D,2001-06-01,67.480001,67.480001,66.000001,66.550001,333189.99503499997
HDFC.NS,D,2001-06-04,67.000001,67.000001,65.850001,66.635001,610369.990905
HDFC.NS,D,2001-06-05,66.010001,66.970001,66.00500100000001,66.765001,222659.99668200003
HDFC.NS,D,2001-06-06,66.50500100000001,66.900001,65.000001,65.210001,308479.99540300004
HDFC.NS,D,2001-06-07,65.475001,65.475001,64.540001,65.035001,863239.9871370001
HDFC.NS,D,2001-06-08,65.200001,66.590001,65.000001,66.205001,1654549.9753450002
HDFC.NS,D,2001-06-11,66.500001,67.300001,65.710001,67.000001,2593409.961355
HDFC.NS,D,2001-06-12,67.350001,67.500001,65.900001,66.825001,505719.992464
HDFC.NS,D,2001-06-13,66.000001,66.000001,65.200001,65.295001,92519.998621
HDFC.NS,D,2001-06-14,65.800001,65.800001,64.800001,64.945001,430659.993583
HDFC.NS,D,2001-06-15,64.525001,65.600001,64.500001,65.38000100000001,331119.995066
HDFC.NS,D,2001-06-18,65.500001,65.900001,64.63000100000001,65.785001,334899.99501
HDFC.NS,D,2001-06-19,65.950001,69.245001,65.950001,66.920001,1279879.980928
HDFC.NS,D,2001-06-20,66.610001,67.600001,64.200001,67.440001,357119.99467800005
HDFC.NS,D,2001-06-21,67.490001,67.500001,66.500001,66.605001,302529.995492
HDFC.NS,D,2001-06-22,66.400001,66.995001,66.265001,66.615001,291989.995649
HDFC.NS,D,2001-06-25,65.705001,67.900001,65.700001,67.480001,644449.990397
HDFC.NS,D,2001-06-26,67.490001,69.900001,66.650001,69.530001,698329.9895939999
HDFC.NS,D,2001-06-27,68.700001,70.200001,67.600001,68.890001,600909.991046
HDFC.NS,D,2001-06-28,68.700001,69.000001,67.500001,67.695001,97059.99855399999
HDFC.NS,D,2001-06-29,67.77000100000001,69.500001,67.120001,69.030001,332949.995039
HDFC.NS,D,2001-07-02,68.400001,68.400001,66.100001,66.235001,38149.999432
HDFC.NS,D,2001-07-03,66.500001,67.490001,65.510001,66.360001,529189.992114
HDFC.NS,D,2001-07-04,62.000001,67.500001,62.000001,66.980001,113489.99830899999
HDFC.NS,D,2001-07-05,66.660001,66.975001,66.100001,66.490001,91909.99863
HDFC.NS,D,2001-07-06,65.100001,66.800001,65.100001,66.000001,89489.998666
HDFC.NS,D,2001-07-09,66.495001,66.680001,65.000001,65.285001,70969.99894199999
HDFC.NS,D,2001-07-10,65.035001,66.300001,64.665001,65.055001,172039.99743599998
HDFC.NS,D,2001-07-11,65.000001,69.500001,65.000001,66.015001,67919.998988
HDFC.NS,D,2001-07-12,65.400001,66.400001,64.900001,65.115001,151699.997739
HDFC.NS,D,2001-07-13,65.300001,67.000001,65.300001,66.410001,886539.98679
HDFC.NS,D,2001-07-16,67.490001,67.490001,65.615001,66.085001,151119.997748
HDFC.NS,D,2001-07-17,66.000001,66.440001,65.700001,65.990001,288909.995695
HDFC.NS,D,2001-07-18,65.100001,66.500001,65.100001,65.985001,135329.99798299998
HDFC.NS,D,2001-07-19,65.890001,66.100001,64.830001,65.450001,611969.9908810001
HDFC.NS,D,2001-07-20,66.000001,66.000001,62.500001,63.370001,277859.99585999997
HDFC.NS,D,2001-07-23,63.400001,63.500001,61.500001,62.955001,47969.999285000005
HDFC.NS,D,2001-07-24,63.005001,63.500001,62.100001,63.325001,102619.998471
HDFC.NS,D,2001-07-25,63.995001,65.000001,63.000001,64.040001,282869.995785
HDFC.NS,D,2001-07-26,62.025001,65.600001,62.025001,65.105001,378049.994367
HDFC.NS,D,2001-07-27,64.000001,71.400001,64.000001,65.745001,140939.9979
HDFC.NS,D,2001-07-30,66.000001,66.000001,64.715001,65.370001,55879.999166999994
HDFC.NS,D,2001-07-31,65.995001,67.500001,65.900001,67.000001,475819.99291000003
HDFC.NS,D,2001-08-01,64.500001,69.000001,64.200001,68.075001,228799.99659099997
HDFC.NS,D,2001-08-02,68.600001,68.600001,66.250001,67.340001,309419.995389
HDFC.NS,D,2001-08-03,67.885001,68.00500100000001,66.710001,67.030001,495969.992609
HDFC.NS,D,2001-08-06,66.995001,67.38000100000001,66.500001,66.985001,617899.990793
HDFC.NS,D,2001-08-07,66.605001,66.605001,65.905001,66.210001,188269.997195
HDFC.NS,D,2001-08-08,66.000001,67.000001,66.000001,66.500001,157629.997651
HDFC.NS,D,2001-08-09,66.000001,67.400001,66.000001,66.710001,309889.995382
HDFC.NS,D,2001-08-10,66.500001,68.800001,66.500001,67.810001,888519.98676
HDFC.NS,D,2001-08-13,67.980001,67.980001,66.000001,66.405001,146539.99781600002
HDFC.NS,D,2001-08-14,66.500001,66.865001,65.650001,66.290001,161019.997601
HDFC.NS,D,2001-08-16,66.800001,66.800001,65.525001,66.285001,220689.996711
HDFC.NS,D,2001-08-17,67.000001,68.590001,66.550001,68.090001,624669.990692
HDFC.NS,D,2001-08-20,67.795001,69.390001,67.335001,68.900001,241619.9964
HDFC.NS,D,2001-08-21,68.310001,70.445001,68.310001,70.250001,543659.991899
HDFC.NS,D,2001-08-23,69.900001,71.300001,69.125001,71.045001,878869.986904
HDFC.NS,D,2001-08-24,70.980001,70.980001,69.720001,70.225001,360849.994623
HDFC.NS,D,2001-08-27,68.555001,69.985001,67.500001,67.77000100000001,125389.998132
HDFC.NS,D,2001-08-28,67.800001,68.580001,67.450001,67.590001,239109.996437
HDFC.NS,D,2001-08-29,68.000001,68.475001,67.250001,68.010001,1223159.981773
HDFC.NS,D,2001-08-30,68.010001,70.000001,68.010001,69.710001,275429.995896
HDFC.NS,D,2001-08-31,69.200001,70.800001,69.200001,70.485001,725839.9891840001
HDFC.NS,D,2001-09-03,70.200001,70.410001,68.290001,69.180001,714529.989353
HDFC.NS,D,2001-09-04,69.000001,69.995001,68.700001,68.990001,425019.99366700003
HDFC.NS,D,2001-09-05,69.780001,69.875001,68.700001,69.730001,392679.994149
HDFC.NS,D,2001-09-06,69.700001,71.000001,69.310001,70.685001,378339.99436199997
HDFC.NS,D,2001-09-07,70.110001,71.400001,70.110001,71.050001,874669.9869659999
HDFC.NS,D,2001-09-10,71.000001,72.200001,70.310001,72.035001,668439.990039
HDFC.NS,D,2001-09-11,72.500001,72.805001,70.015001,70.935001,1087339.983797
HDFC.NS,D,2001-09-12,69.200001,69.865001,66.000001,66.835001,429369.993602
HDFC.NS,D,2001-09-13,68.900001,68.900001,67.000001,67.870001,268569.995998
HDFC.NS,D,2001-09-14,67.000001,68.780001,61.085001,62.075001,703399.9895189999
HDFC.NS,D,2001-09-17,62.000001,64.995001,59.015001,62.030001,2443199.963593
HDFC.NS,D,2001-09-18,61.500001,64.790001,61.500001,62.735001000000004,1045229.984425
HDFC.NS,D,2001-09-19,63.600001,67.800001,62.825001,66.660001,860959.9871709999
HDFC.NS,D,2001-09-20,66.000001,66.500001,62.550001,64.565001,1896639.9717380002
HDFC.NS,D,2001-09-21,64.600001,66.300001,62.550001,64.420001,793779.988172
HDFC.NS,D,2001-09-24,64.800001,65.000001,60.210001,61.790001000000004,1259029.9812389999
HDFC.NS,D,2001-09-25,62.700001,67.965001,60.600001,67.455001,1102799.983567
HDFC.NS,D,2001-09-26,66.600001,67.000001,62.500001,62.995001,495719.99261300004
HDFC.NS,D,2001-09-27,63.200001,65.900001,61.700001,62.995001,1121349.983291
HDFC.NS,D,2001-09-28,63.000001,64.900001,62.000001,62.345001,334879.99501
HDFC.NS,D,2001-10-01,63.005001,65.900001,63.005001,65.375001,615629.990826
HDFC.NS,D,2001-10-03,64.100001,65.600001,64.000001,64.925001,452849.9932520001
HDFC.NS,D,2001-10-04,65.000001,70.190001,64.300001,69.930001,1526709.97725
HDFC.NS,D,2001-10-05,69.800001,69.800001,66.900001,67.300001,1282349.980891
HDFC.NS,D,2001-10-08,61.400001,67.475001,61.400001,67.015001,307229.995422
HDFC.NS,D,2001-10-09,67.000001,69.100001,65.700001,68.185001,707179.989462
HDFC.NS,D,2001-10-10,67.900001,67.950001,64.650001,65.045001,610349.990905
HDFC.NS,D,2001-10-11,66.500001,67.800001,65.800001,66.925001,513339.992351
